id	label	model
355393	None	bangla-bert
521395	None	bangla-bert
323114	None	bangla-bert
484458	None	bangla-bert
599475	Political Hate	bangla-bert
797360	Political Hate	bangla-bert
651286	None	bangla-bert
683669	None	bangla-bert
930782	None	bangla-bert
639703	Political Hate	bangla-bert
492224	None	bangla-bert
888195	None	bangla-bert
775619	None	bangla-bert
115463	None	bangla-bert
624463	Profane	bangla-bert
276240	Abusive	bangla-bert
548182	None	bangla-bert
236122	None	bangla-bert
938584	None	bangla-bert
817776	None	bangla-bert
21930	None	bangla-bert
558901	None	bangla-bert
587590	None	bangla-bert
211908	Abusive	bangla-bert
60346	None	bangla-bert
605691	None	bangla-bert
929182	None	bangla-bert
712367	None	bangla-bert
320500	None	bangla-bert
100677	None	bangla-bert
651652	Abusive	bangla-bert
295085	Political Hate	bangla-bert
98323	None	bangla-bert
158100	None	bangla-bert
443977	Abusive	bangla-bert
742186	None	bangla-bert
14621	Abusive	bangla-bert
2141	None	bangla-bert
939740	Abusive	bangla-bert
675171	Abusive	bangla-bert
154958	None	bangla-bert
792298	Abusive	bangla-bert
146258	None	bangla-bert
692258	Abusive	bangla-bert
655142	None	bangla-bert
279831	Profane	bangla-bert
904641	None	bangla-bert
76223	None	bangla-bert
356935	Abusive	bangla-bert
454409	None	bangla-bert
151915	Profane	bangla-bert
289689	Abusive	bangla-bert
681172	None	bangla-bert
68747	None	bangla-bert
440160	Abusive	bangla-bert
1052	Political Hate	bangla-bert
604360	Political Hate	bangla-bert
514264	None	bangla-bert
792554	None	bangla-bert
359885	None	bangla-bert
669056	None	bangla-bert
467484	None	bangla-bert
618921	None	bangla-bert
487676	Abusive	bangla-bert
794639	None	bangla-bert
716246	None	bangla-bert
720764	None	bangla-bert
719110	None	bangla-bert
117150	Abusive	bangla-bert
735722	None	bangla-bert
476769	Abusive	bangla-bert
241694	None	bangla-bert
638142	None	bangla-bert
17820	None	bangla-bert
330114	Profane	bangla-bert
862260	None	bangla-bert
857208	Abusive	bangla-bert
68092	None	bangla-bert
487264	None	bangla-bert
473274	None	bangla-bert
887201	None	bangla-bert
670410	Profane	bangla-bert
704946	None	bangla-bert
772823	None	bangla-bert
506461	None	bangla-bert
380105	None	bangla-bert
929223	None	bangla-bert
529715	Abusive	bangla-bert
455667	None	bangla-bert
718043	None	bangla-bert
25258	None	bangla-bert
460726	Abusive	bangla-bert
203292	Political Hate	bangla-bert
933690	None	bangla-bert
799342	None	bangla-bert
353835	None	bangla-bert
506091	None	bangla-bert
143296	Abusive	bangla-bert
246688	Political Hate	bangla-bert
759063	None	bangla-bert
299831	None	bangla-bert
872711	Abusive	bangla-bert
912606	Abusive	bangla-bert
473707	None	bangla-bert
333814	Profane	bangla-bert
745132	None	bangla-bert
646880	None	bangla-bert
801734	None	bangla-bert
253010	Abusive	bangla-bert
938397	None	bangla-bert
26778	None	bangla-bert
279632	None	bangla-bert
81888	Profane	bangla-bert
830204	Political Hate	bangla-bert
618989	Profane	bangla-bert
391464	None	bangla-bert
834652	None	bangla-bert
657293	None	bangla-bert
624795	Abusive	bangla-bert
443138	Abusive	bangla-bert
762703	Profane	bangla-bert
561	None	bangla-bert
226325	Abusive	bangla-bert
755107	Abusive	bangla-bert
601796	Abusive	bangla-bert
204339	None	bangla-bert
821623	None	bangla-bert
373459	None	bangla-bert
140309	Political Hate	bangla-bert
415542	None	bangla-bert
934048	None	bangla-bert
410499	None	bangla-bert
738445	Abusive	bangla-bert
697740	Political Hate	bangla-bert
844028	None	bangla-bert
880305	None	bangla-bert
45411	Abusive	bangla-bert
309202	None	bangla-bert
585486	None	bangla-bert
16436	Political Hate	bangla-bert
438854	None	bangla-bert
516844	None	bangla-bert
384723	Abusive	bangla-bert
891578	None	bangla-bert
629162	Abusive	bangla-bert
468009	None	bangla-bert
166047	Abusive	bangla-bert
104001	None	bangla-bert
783482	Abusive	bangla-bert
259244	None	bangla-bert
266603	Political Hate	bangla-bert
101545	Profane	bangla-bert
439409	None	bangla-bert
635499	None	bangla-bert
841496	Abusive	bangla-bert
869467	None	bangla-bert
119302	None	bangla-bert
566785	None	bangla-bert
155600	None	bangla-bert
472227	None	bangla-bert
739865	None	bangla-bert
56526	Abusive	bangla-bert
830	None	bangla-bert
329377	Abusive	bangla-bert
730452	Political Hate	bangla-bert
830987	Abusive	bangla-bert
372273	None	bangla-bert
844517	None	bangla-bert
323431	None	bangla-bert
698240	None	bangla-bert
889749	Abusive	bangla-bert
165523	None	bangla-bert
17339	Abusive	bangla-bert
137020	Abusive	bangla-bert
572005	Abusive	bangla-bert
408325	None	bangla-bert
623444	None	bangla-bert
82577	Political Hate	bangla-bert
887946	None	bangla-bert
927166	None	bangla-bert
813556	None	bangla-bert
3490	Profane	bangla-bert
453858	None	bangla-bert
748818	None	bangla-bert
459611	Abusive	bangla-bert
240501	None	bangla-bert
19075	Political Hate	bangla-bert
806839	None	bangla-bert
111890	Abusive	bangla-bert
535210	None	bangla-bert
871081	Abusive	bangla-bert
884878	None	bangla-bert
898010	Profane	bangla-bert
68987	Political Hate	bangla-bert
610453	None	bangla-bert
23122	Abusive	bangla-bert
205839	Abusive	bangla-bert
618548	Political Hate	bangla-bert
740458	None	bangla-bert
770490	None	bangla-bert
482233	None	bangla-bert
788242	Abusive	bangla-bert
126523	None	bangla-bert
905792	None	bangla-bert
345610	None	bangla-bert
317318	None	bangla-bert
243588	None	bangla-bert
414606	Political Hate	bangla-bert
136399	Abusive	bangla-bert
191369	Profane	bangla-bert
728783	None	bangla-bert
482592	Political Hate	bangla-bert
122439	Abusive	bangla-bert
253523	None	bangla-bert
45101	Profane	bangla-bert
476886	Abusive	bangla-bert
683469	None	bangla-bert
666632	None	bangla-bert
127473	Political Hate	bangla-bert
137857	None	bangla-bert
579518	Political Hate	bangla-bert
832568	None	bangla-bert
463030	None	bangla-bert
547660	None	bangla-bert
754167	None	bangla-bert
899858	None	bangla-bert
703344	None	bangla-bert
324565	Profane	bangla-bert
106292	Abusive	bangla-bert
255440	None	bangla-bert
436900	None	bangla-bert
606151	Political Hate	bangla-bert
309007	None	bangla-bert
327077	Religious Hate	bangla-bert
418238	None	bangla-bert
72757	Religious Hate	bangla-bert
692374	Abusive	bangla-bert
816564	None	bangla-bert
119826	None	bangla-bert
158169	None	bangla-bert
818065	None	bangla-bert
31839	None	bangla-bert
192048	None	bangla-bert
551718	None	bangla-bert
290709	Abusive	bangla-bert
141250	None	bangla-bert
466967	None	bangla-bert
152791	Political Hate	bangla-bert
473966	None	bangla-bert
928108	None	bangla-bert
605290	Abusive	bangla-bert
22197	Abusive	bangla-bert
697466	Abusive	bangla-bert
797481	Abusive	bangla-bert
295211	None	bangla-bert
11300	None	bangla-bert
837060	None	bangla-bert
201014	None	bangla-bert
85382	Abusive	bangla-bert
303037	None	bangla-bert
444287	None	bangla-bert
21647	Abusive	bangla-bert
709058	Abusive	bangla-bert
766452	None	bangla-bert
595553	None	bangla-bert
404783	Abusive	bangla-bert
598072	Abusive	bangla-bert
581670	None	bangla-bert
236138	Abusive	bangla-bert
447724	None	bangla-bert
198229	Profane	bangla-bert
35745	None	bangla-bert
51265	None	bangla-bert
925220	None	bangla-bert
854174	None	bangla-bert
919184	Abusive	bangla-bert
515754	None	bangla-bert
490004	None	bangla-bert
312418	None	bangla-bert
346286	None	bangla-bert
319520	None	bangla-bert
900758	None	bangla-bert
74509	None	bangla-bert
646154	None	bangla-bert
700643	None	bangla-bert
847137	None	bangla-bert
95080	None	bangla-bert
906529	None	bangla-bert
682124	None	bangla-bert
469188	Abusive	bangla-bert
267691	None	bangla-bert
427105	None	bangla-bert
664450	None	bangla-bert
640153	None	bangla-bert
484242	None	bangla-bert
471083	None	bangla-bert
574555	Political Hate	bangla-bert
802913	None	bangla-bert
835881	None	bangla-bert
559943	Abusive	bangla-bert
795168	None	bangla-bert
38230	Abusive	bangla-bert
299735	None	bangla-bert
250352	None	bangla-bert
819839	None	bangla-bert
405003	None	bangla-bert
827981	None	bangla-bert
28308	None	bangla-bert
588699	Profane	bangla-bert
614167	Abusive	bangla-bert
679145	None	bangla-bert
786296	None	bangla-bert
446957	None	bangla-bert
704588	None	bangla-bert
43603	Political Hate	bangla-bert
32256	None	bangla-bert
581040	None	bangla-bert
167074	None	bangla-bert
829153	None	bangla-bert
40499	None	bangla-bert
233045	None	bangla-bert
375606	Religious Hate	bangla-bert
156263	None	bangla-bert
132091	None	bangla-bert
559369	Abusive	bangla-bert
91773	Abusive	bangla-bert
681553	None	bangla-bert
451889	None	bangla-bert
364298	Political Hate	bangla-bert
475018	None	bangla-bert
498828	Abusive	bangla-bert
220766	Political Hate	bangla-bert
596534	None	bangla-bert
893035	None	bangla-bert
721693	None	bangla-bert
566630	Religious Hate	bangla-bert
510917	None	bangla-bert
30335	None	bangla-bert
354009	None	bangla-bert
243048	None	bangla-bert
107921	Abusive	bangla-bert
711532	None	bangla-bert
831245	Religious Hate	bangla-bert
399608	Abusive	bangla-bert
417141	Religious Hate	bangla-bert
252720	Profane	bangla-bert
170188	None	bangla-bert
483947	None	bangla-bert
847056	None	bangla-bert
367163	Abusive	bangla-bert
909156	None	bangla-bert
370219	Profane	bangla-bert
71806	None	bangla-bert
816473	Abusive	bangla-bert
167294	None	bangla-bert
491544	None	bangla-bert
436246	None	bangla-bert
201893	None	bangla-bert
668650	Abusive	bangla-bert
63718	Political Hate	bangla-bert
902166	None	bangla-bert
191091	Political Hate	bangla-bert
304562	Abusive	bangla-bert
31411	None	bangla-bert
227352	None	bangla-bert
651254	None	bangla-bert
1166	None	bangla-bert
506179	None	bangla-bert
96808	None	bangla-bert
923170	None	bangla-bert
693864	None	bangla-bert
137657	None	bangla-bert
233268	None	bangla-bert
615620	None	bangla-bert
438135	None	bangla-bert
102326	Abusive	bangla-bert
633408	None	bangla-bert
611056	None	bangla-bert
660700	Political Hate	bangla-bert
592068	None	bangla-bert
810169	None	bangla-bert
68630	None	bangla-bert
900125	None	bangla-bert
8135	None	bangla-bert
428767	None	bangla-bert
890006	Abusive	bangla-bert
501331	None	bangla-bert
386869	None	bangla-bert
457538	None	bangla-bert
902366	None	bangla-bert
904408	None	bangla-bert
108794	None	bangla-bert
135561	None	bangla-bert
639745	None	bangla-bert
602490	None	bangla-bert
326459	Abusive	bangla-bert
859202	None	bangla-bert
473414	Abusive	bangla-bert
726590	Abusive	bangla-bert
785752	None	bangla-bert
772939	Abusive	bangla-bert
352613	None	bangla-bert
244330	Abusive	bangla-bert
900669	None	bangla-bert
300858	None	bangla-bert
154521	Abusive	bangla-bert
85820	None	bangla-bert
48374	None	bangla-bert
401830	Abusive	bangla-bert
659995	None	bangla-bert
481612	None	bangla-bert
353638	None	bangla-bert
155874	None	bangla-bert
150600	None	bangla-bert
644211	None	bangla-bert
69914	Abusive	bangla-bert
895549	None	bangla-bert
391602	None	bangla-bert
188806	Abusive	bangla-bert
875163	None	bangla-bert
531401	None	bangla-bert
82518	None	bangla-bert
931919	None	bangla-bert
333351	None	bangla-bert
856298	Profane	bangla-bert
486747	None	bangla-bert
110691	Abusive	bangla-bert
2644	None	bangla-bert
561120	Political Hate	bangla-bert
130983	None	bangla-bert
501098	None	bangla-bert
82263	None	bangla-bert
29182	Abusive	bangla-bert
212273	Political Hate	bangla-bert
623230	None	bangla-bert
6425	None	bangla-bert
540760	None	bangla-bert
494478	None	bangla-bert
616145	None	bangla-bert
347165	None	bangla-bert
738489	Political Hate	bangla-bert
171199	None	bangla-bert
299661	Abusive	bangla-bert
572130	None	bangla-bert
500521	None	bangla-bert
674339	None	bangla-bert
739286	None	bangla-bert
889123	Abusive	bangla-bert
363478	Political Hate	bangla-bert
409110	None	bangla-bert
362208	Abusive	bangla-bert
46420	None	bangla-bert
628302	Abusive	bangla-bert
121278	None	bangla-bert
611302	Abusive	bangla-bert
218567	Political Hate	bangla-bert
735901	None	bangla-bert
465792	Abusive	bangla-bert
829134	Abusive	bangla-bert
11285	None	bangla-bert
561526	None	bangla-bert
192199	None	bangla-bert
928945	Abusive	bangla-bert
165162	None	bangla-bert
280630	None	bangla-bert
625122	None	bangla-bert
442311	None	bangla-bert
563147	None	bangla-bert
676593	None	bangla-bert
488817	None	bangla-bert
475977	None	bangla-bert
476390	None	bangla-bert
552776	None	bangla-bert
276751	Abusive	bangla-bert
242069	None	bangla-bert
345400	Political Hate	bangla-bert
874395	None	bangla-bert
872132	None	bangla-bert
613180	None	bangla-bert
456006	None	bangla-bert
899171	Profane	bangla-bert
526595	None	bangla-bert
592644	None	bangla-bert
600825	Political Hate	bangla-bert
525773	None	bangla-bert
630766	None	bangla-bert
921266	None	bangla-bert
221431	None	bangla-bert
668595	Abusive	bangla-bert
163448	None	bangla-bert
268035	None	bangla-bert
13055	Political Hate	bangla-bert
328169	None	bangla-bert
525662	None	bangla-bert
598939	Abusive	bangla-bert
883170	None	bangla-bert
28953	Political Hate	bangla-bert
848058	None	bangla-bert
372514	Abusive	bangla-bert
147481	None	bangla-bert
251442	None	bangla-bert
325678	None	bangla-bert
175236	None	bangla-bert
117662	Political Hate	bangla-bert
502422	None	bangla-bert
214062	Political Hate	bangla-bert
119013	None	bangla-bert
374147	None	bangla-bert
443252	None	bangla-bert
171561	None	bangla-bert
655661	None	bangla-bert
716103	None	bangla-bert
920137	None	bangla-bert
359307	None	bangla-bert
146675	None	bangla-bert
40313	None	bangla-bert
90860	None	bangla-bert
527131	None	bangla-bert
220456	Political Hate	bangla-bert
85942	None	bangla-bert
667291	Political Hate	bangla-bert
441382	Abusive	bangla-bert
381311	Abusive	bangla-bert
835925	None	bangla-bert
888616	None	bangla-bert
698061	None	bangla-bert
39591	None	bangla-bert
920428	None	bangla-bert
640534	None	bangla-bert
68271	None	bangla-bert
136411	None	bangla-bert
540991	None	bangla-bert
824492	Profane	bangla-bert
434469	Abusive	bangla-bert
422740	Abusive	bangla-bert
572161	None	bangla-bert
119098	None	bangla-bert
355165	None	bangla-bert
775199	Religious Hate	bangla-bert
837413	Abusive	bangla-bert
443309	Abusive	bangla-bert
587223	Abusive	bangla-bert
594572	None	bangla-bert
22735	Profane	bangla-bert
116413	None	bangla-bert
710583	None	bangla-bert
726636	None	bangla-bert
868107	None	bangla-bert
128785	None	bangla-bert
521034	Profane	bangla-bert
738233	None	bangla-bert
5308	None	bangla-bert
198886	Abusive	bangla-bert
894583	None	bangla-bert
804137	Abusive	bangla-bert
18542	None	bangla-bert
297422	None	bangla-bert
603678	None	bangla-bert
858228	Profane	bangla-bert
546201	None	bangla-bert
47131	None	bangla-bert
82767	None	bangla-bert
728929	None	bangla-bert
693066	None	bangla-bert
848852	None	bangla-bert
362882	None	bangla-bert
546456	None	bangla-bert
75345	None	bangla-bert
279149	Profane	bangla-bert
8283	None	bangla-bert
696820	None	bangla-bert
705215	Abusive	bangla-bert
28959	None	bangla-bert
289930	None	bangla-bert
109655	Abusive	bangla-bert
648187	Abusive	bangla-bert
221976	None	bangla-bert
837622	None	bangla-bert
360212	None	bangla-bert
161236	Profane	bangla-bert
391732	None	bangla-bert
562801	Abusive	bangla-bert
63256	Abusive	bangla-bert
381089	None	bangla-bert
510562	None	bangla-bert
177616	None	bangla-bert
439929	Abusive	bangla-bert
841974	None	bangla-bert
113983	None	bangla-bert
498745	None	bangla-bert
786905	None	bangla-bert
492739	None	bangla-bert
585980	Religious Hate	bangla-bert
425651	None	bangla-bert
569506	Profane	bangla-bert
857246	Political Hate	bangla-bert
265292	None	bangla-bert
609994	None	bangla-bert
826584	None	bangla-bert
460609	Profane	bangla-bert
644542	None	bangla-bert
276176	Religious Hate	bangla-bert
619102	None	bangla-bert
891625	None	bangla-bert
798443	Abusive	bangla-bert
730888	None	bangla-bert
346632	None	bangla-bert
380253	Abusive	bangla-bert
370503	None	bangla-bert
803701	None	bangla-bert
248258	None	bangla-bert
252345	None	bangla-bert
562683	None	bangla-bert
601766	None	bangla-bert
752224	None	bangla-bert
774095	None	bangla-bert
930299	None	bangla-bert
378827	Abusive	bangla-bert
656481	None	bangla-bert
500381	None	bangla-bert
27958	None	bangla-bert
928671	None	bangla-bert
390166	Profane	bangla-bert
488577	None	bangla-bert
162980	Religious Hate	bangla-bert
560228	Abusive	bangla-bert
211363	None	bangla-bert
555638	Religious Hate	bangla-bert
528703	None	bangla-bert
683734	None	bangla-bert
671313	Abusive	bangla-bert
464409	Political Hate	bangla-bert
697953	None	bangla-bert
769838	None	bangla-bert
643094	Political Hate	bangla-bert
659189	Political Hate	bangla-bert
729086	None	bangla-bert
76120	None	bangla-bert
502902	None	bangla-bert
35497	None	bangla-bert
878023	Abusive	bangla-bert
182903	Profane	bangla-bert
331432	None	bangla-bert
87304	None	bangla-bert
582911	Profane	bangla-bert
865624	None	bangla-bert
786884	None	bangla-bert
201460	Abusive	bangla-bert
824978	None	bangla-bert
131089	None	bangla-bert
45828	None	bangla-bert
716999	None	bangla-bert
399791	Abusive	bangla-bert
822399	None	bangla-bert
468175	None	bangla-bert
559340	None	bangla-bert
564393	None	bangla-bert
292000	None	bangla-bert
399452	None	bangla-bert
136541	None	bangla-bert
926094	None	bangla-bert
246108	None	bangla-bert
825840	None	bangla-bert
581994	Abusive	bangla-bert
354067	None	bangla-bert
681734	None	bangla-bert
26649	None	bangla-bert
627386	None	bangla-bert
145008	None	bangla-bert
915087	None	bangla-bert
547709	None	bangla-bert
281881	Political Hate	bangla-bert
273124	Political Hate	bangla-bert
605863	None	bangla-bert
415658	Abusive	bangla-bert
726974	Religious Hate	bangla-bert
397924	None	bangla-bert
404924	None	bangla-bert
297714	None	bangla-bert
63483	None	bangla-bert
322043	None	bangla-bert
234193	None	bangla-bert
719447	None	bangla-bert
385281	None	bangla-bert
63708	None	bangla-bert
333270	Political Hate	bangla-bert
700234	None	bangla-bert
265890	None	bangla-bert
841683	Profane	bangla-bert
